AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing,Status
700000000320,Brittons Parade,Belfast Metro Ops,54.59048284,-5.97525907,330935,373245,active
700000000321,Glenhugh Park,Belfast Metro Ops,54.54884697,-5.90614688,335540,368742,active
700000000322,St Maria Goretti Nursery Sch,Belfast Metro Ops,54.59075013,-5.97727263,330804,373271,active
700000000323,Knockbreda Cemetery,Belfast Metro Ops,54.56290794,-5.91026564,335227,370299,active
700000000324,Corrigan Park,Belfast Metro Ops,54.59095975,-5.98014002,330618,373289,active
700000000325,Gas Works,Belfast Metro Ops,54.59142087,-5.92560862,334141,373443,active
700000000326,Ballymurphy Road,Belfast Metro Ops,54.59158244,-5.98191944,330501,373355,active
700000000327,Portadown Train Station (bus stop),Craigavon,54.4242379,-6.4463106,300894,353965,active
700000000328,Whiterock Library,Belfast Metro Ops,54.59342209,-5.98609896,330225,373552,active
700000000329,Shaftesbury Avenue,Belfast Metro Ops,54.58707365,-5.92360181,334285,372963,active
700000000330,Finaghy Road North,Belfast Metro Ops,54.569621,-5.99257693,329882,370891,active
700000000331,Hatfield Street,Belfast Metro Ops,54.58573469,-5.9230666,334324,372815,active
700000000332,Finaghy Road North,Belfast Metro Ops,54.56943298,-5.9926171,329880,370870,active
700000000333,Rosetta Knockbreda Road,Belfast Metro Ops,54.57041211,-5.91192295,335095,371131,active
700000000334,Shaws Road (Stewartstown Road),Belfast Metro Ops,54.57389835,-6.00074892,329340,371352,active
700000000335,Knock Eden,Belfast Metro Ops,54.57135449,-5.90926122,335264,371241,active
700000000336,Rosgoill Park,Belfast Metro Ops,54.57450273,-6.0030701,329188,371415,active
700000000337,Mount Merrion Park,Belfast Metro Ops,54.57156462,-5.90530693,335519,371272,active
700000000338,Hillhead Cottages,Belfast Metro Ops,54.57543446,-6.0045402,329090,371516,active
700000000339,Wynchurch,Belfast Metro Ops,54.57154067,-5.90340599,335642,371273,active
700000000340,Lenadoon Avenue,Belfast Metro Ops,54.57661018,-6.00937013,328774,371638,active
700000000341,Mount Merrion Rosetta Road,Belfast Metro Ops,54.57097727,-5.90148637,335768,371214,active
700000000342,Lenadoon Avenue,Belfast Metro Ops,54.57668751,-6.01024794,328717,371645,active
700000000343,Mount Merrion Rosetta Road,Belfast Metro Ops,54.570757,-5.90121933,335786,371190,active
700000000344,Hillhead Cottages,Belfast Metro Ops,54.57565324,-6.00473056,329077,371540,active
700000000345,Wynchurch,Belfast Metro Ops,54.5714785,-5.90396592,335606,371265,active
700000000346,Shaws Road (Stewartstown Road),Belfast Metro Ops,54.57406531,-6.00106552,329319,371370,active
700000000347,Knock Eden,Belfast Metro Ops,54.57134985,-5.90847276,335315,371242,active
700000000348,St Michael's,Belfast Metro Ops,54.57189588,-5.99484667,329728,371140,active
700000000349,Knockbreda Road,Belfast Metro Ops,54.57029292,-5.91282598,335037,371116,active
700000000350,Bell Steel Road (Stewartstown Road),Belfast Metro Ops,54.55701479,-6.02640225,327734,369426,active
700000000351,Glendale Park,Belfast Metro Ops,54.55667208,-5.90817297,335383,369609,active
700000000352,Woodside,Belfast Metro Ops,54.55644753,-6.03018612,327491,369356,active
700000000353,Cairnshill Court,Belfast Metro Ops,54.54722688,-5.90391153,335690,368566,active
700000000354,Brian's Well Road,Belfast Metro Ops,54.55916526,-6.03155468,327394,369656,active
700000000355,Finsbury,Belfast Metro Ops,54.54931964,-5.90075929,335887,368805,active
700000000356,Glenwood,Belfast Metro Ops,54.56041998,-6.03025741,327474,369798,active
700000000357,Cairnshill Park,Belfast Metro Ops,54.55028832,-5.89859195,336024,368917,active
700000000358,Bell Steel Road,Belfast Metro Ops,54.56238042,-6.02870955,327568,370019,active
700000000359,Malvern,Belfast Metro Ops,54.55217903,-5.89571237,336204,369133,active
700000000360,Suffolk Library,Belfast Metro Ops,54.56976664,-6.00790991,328890,370879,active
700000000361,Four Winds,Belfast Metro Ops,54.55628108,-5.89237837,336406,369596,active
700000000362,Suffolk Library,Belfast Metro Ops,54.56927324,-6.0106865,328712,370819,active
700000000363,Glendale,Belfast Metro Ops,54.55805587,-5.90558219,335546,369768,active
700000000364,Woodbourne (Suffolk Road),Belfast Metro Ops,54.56825086,-6.01353515,328531,370700,active
700000000365,Colby Park,Belfast Metro Ops,54.55726876,-5.90319541,335703,369685,active
700000000366,Riverside Mews,Belfast Metro Ops,54.56964549,-6.0147508,328448,370853,active
700000000367,Glenholm,Belfast Metro Ops,54.55663756,-5.90047607,335881,369620,active
700000000368,Falcarragh,Belfast Metro Ops,54.57092457,-6.01659073,328325,370992,active
700000000369,Four Winds Park,Belfast Metro Ops,54.55621418,-5.89627751,336154,369581,active
700000000370,Donegal Celtic,Belfast Metro Ops,54.57360983,-6.02145557,328002,371282,active
700000000371,Four Winds Park,Belfast Metro Ops,54.55617816,-5.89678951,336121,369576,active
700000000372,Suffolk Heights,Belfast Metro Ops,54.57452829,-6.0237773,327849,371380,active
700000000373,Glenholm,Belfast Metro Ops,54.55658503,-5.90055606,335876,369614,active
700000000374,Suffolk Road Junction,Belfast Metro Ops,54.57590163,-6.02369537,327850,371533,active
700000000375,Colby Park,Belfast Metro Ops,54.55711789,-5.90278575,335730,369669,active
700000000376,Glencolin,Belfast Metro Ops,54.57610703,-6.01977248,328103,371563,active
700000000377,Glendale,Belfast Metro Ops,54.55775508,-5.90533479,335563,369735,active
700000000378,St Oliver Plunkett,Belfast Metro Ops,54.57622422,-6.01760152,328243,371580,active
700000000379,Foresthill View,Belfast Metro Ops,54.56250467,-5.90980697,335258,370255,active
700000000380,Shaws Road Junction,Belfast Metro Ops,54.57648674,-6.01443364,328447,371615,active
700000000381,Malvern,Belfast Metro Ops,54.55188172,-5.89566585,336208,369100,active
700000000382,Rosnareen,Belfast Metro Ops,54.57849081,-6.00572099,329004,371854,active
700000000383,Cairnshill Park,Belfast Metro Ops,54.55037031,-5.89813948,336053,368927,active
700000000384,Hamill Park,Belfast Metro Ops,54.57906407,-6.00343475,329150,371922,active
700000000385,Finsbury,Belfast Metro Ops,54.54911692,-5.90098609,335873,368782,active
700000000386,All Saints College,Belfast Metro Ops,54.58034104,-5.9986082,329458,372073,active
700000000387,Beechill Park,Belfast Metro Ops,54.55220746,-5.90926714,335327,369110,active
700000000388,Coolnasilla,Belfast Metro Ops,54.58081467,-5.99573886,329642,372131,active
700000000389,Forster Green,Belfast Metro Ops,54.56238039,-5.90885473,335320,370243,active
700000000390,Saint Theresas,Belfast Metro Ops,54.58087679,-5.99081696,329960,372147,active
700000000391,Forestside,Belfast Metro Ops,54.56500438,-5.90887501,335310,370535,active
700000000392,Gransha Shops,Belfast Metro Ops,54.58302378,-5.98538998,330304,372396,active
700000000393,Forestside,Belfast Metro Ops,54.56502661,-5.90912127,335294,370537,active
700000000394,Glen Parade,Belfast Metro Ops,54.58382297,-5.98105009,330582,372493,active
700000000395,Forestside Upper Galwally,Belfast Metro Ops,54.56504039,-5.90939889,335276,370538,active
700000000396,Millfield,Belfast Metro Ops,54.59954012,-5.93751414,333345,374324,active
700000000397,Cairnshill Court,Belfast Metro Ops,54.54712706,-5.90385483,335694,368555,active
700000000398,Divis Tower,Belfast Metro Ops,54.60014157,-5.9427609,333004,374381,active
700000000399,Beechill Road,Belfast Metro Ops,54.54788524,-5.90560883,335578,368636,active
700000000400,St Michael's,Belfast Metro Ops,54.57175583,-5.99452878,329749,371125,active
700000000401,Glenhugh Park,Belfast Metro Ops,54.54929835,-5.90678838,335497,368791,active
700000000402,McKinstry Road,Belfast Metro Ops,54.54666863,-6.0283237,327642,368271,active
700000000403,Woodbreda,Belfast Metro Ops,54.5541034,-5.90875276,335354,369322,active
700000000405,Mount Oriel,Belfast Metro Ops,54.55867766,-5.90932254,335302,369830,active
700000000406,Lagmore Avenue,Belfast Metro Ops,54.55141334,-6.02781657,327660,368800,active
700000000407,Breda Park,Belfast Metro Ops,54.55987615,-5.90952403,335285,369963,active
700000000408,Lagmore grove,Belfast Metro Ops,54.55296146,-6.02743271,327680,368973,active
700000000409,Hampton Park,Belfast Metro Ops,54.56585449,-5.91283632,335051,370622,active
700000000410,Twinbrook Road,Belfast Metro Ops,54.5551991,-6.02690732,327707,369223,active
700000000411,Annadale Avenue,Belfast Metro Ops,54.56882031,-5.91392185,334971,370950,active
700000000413,Rosetta St John's Church,Belfast Metro Ops,54.57052258,-5.91415964,334950,371139,active
700000000415,Ardmore Avenue,Belfast Metro Ops,54.57337807,-5.91562219,334846,371454,active
700000000416,Colin Connect,Belfast Metro Ops,54.5593844,-6.02350501,327914,369695,active
700000000417,Ballynafeigh,Belfast Metro Ops,54.57457031,-5.91650475,334785,371585,active
700000000418,Upper Dunmurry Lane,Belfast Metro Ops,54.56309731,-6.02034135,328107,370114,active
700000000419,Ulidia,Belfast Metro Ops,54.57689958,-5.9181955,334668,371841,active
700000000420,Michael Ferguson Roundabout,Belfast Metro Ops,54.56411913,-6.01964244,328149,370229,active
700000000421,South Parade,Belfast Metro Ops,54.57841923,-5.91930899,334591,372008,active
700000000422,Colin Connect,Belfast Metro Ops,54.55948644,-6.02370105,327901,369706,active
700000000423,Candahar Street,Belfast Metro Ops,54.58080365,-5.92107459,334469,372270,active
700000000425,Agincourt Avenue,Belfast Metro Ops,54.58386474,-5.92248109,334368,372608,active
700000000427,Hatfield Street,Belfast Metro Ops,54.58573708,-5.92320571,334315,372815,active
700000000428,Twinbrook Road,Belfast Metro Ops,54.55550576,-6.02642876,327737,369258,active
700000000429,McClure Street,Belfast Metro Ops,54.5879202,-5.92423946,334241,373056,active
700000000430,Lagmore Avenue,Belfast Metro Ops,54.5502542,-6.02781068,327664,368671,active
700000000431,Cromac Place,Belfast Metro Ops,54.59080962,-5.92559327,334144,373375,active
700000000433,Gas Works,Belfast Metro Ops,54.59168783,-5.92598186,334116,373472,active
700000000435,University Avenue,Belfast Metro Ops,54.58525345,-5.92434415,334243,372759,active
700000000436,Glengoland,Belfast Metro Ops,54.56550921,-6.01564765,328403,370391,active
700000000437,Dudley Street,Belfast Metro Ops,54.58501462,-5.92613533,334128,372729,active
700000000438,Woodbourne (Andersonstown Road),Belfast Metro Ops,54.56717915,-6.01228839,328615,370583,active
700000000439,Rugby Road,Belfast Metro Ops,54.58466414,-5.92980399,333892,372683,active
700000000441,College Green,Belfast Metro Ops,54.58537761,-5.93264522,333706,372757,active
700000000442,Lenadoon Avenue (Andersonstown Road),Belfast Metro Ops,54.5698968,-6.00708398,328943,370895,active
700000000443,Botanic Avenue,Belfast Metro Ops,54.5878569,-5.93313847,333666,373032,active
700000000445,Shaftesbury Square,Belfast Metro Ops,54.58906988,-5.93366495,333628,373166,active
700000000446,St Genevieve's,Belfast Metro Ops,54.57224647,-6.00082979,329340,371168,active
700000000447,Short Strand (Ravenhill Road),Belfast Metro Ops,54.59524994,-5.91106976,335068,373897,active
700000000448,Shaw's Road,Belfast Metro Ops,54.57327395,-5.99776378,329535,371288,active
700000000449,Shamrock Street,Belfast Metro Ops,54.59288363,-5.91088144,335088,373634,active
700000000450,Slievegallion Drive,Belfast Metro Ops,54.57332129,-5.99086397,329981,371306,active
700000000451,My Ladys Road,Belfast Metro Ops,54.59122775,-5.91020808,335137,373451,active
700000000452,Casement Park,Belfast Metro Ops,54.57411043,-5.9864484,330264,371402,active
700000000453,Toronto Street,Belfast Metro Ops,54.58984741,-5.91040254,335129,373297,active
700000000455,Ravenhill Avenue,Belfast Metro Ops,54.58822657,-5.91071761,335114,373116,active
700000000456,Fruithill Park,Belfast Metro Ops,54.5761175,-5.98180232,330558,371634,active
700000000457,Ravenhill Court,Belfast Metro Ops,54.58609616,-5.91118248,335091,372878,active
700000000458,Beech Hall,Belfast Metro Ops,54.57897988,-5.97995941,330668,371956,active
700000000459,Portadown Health Centre,Craigavon,54.4194446,-6.44024306,301299,353440,active
700000000460,Kennedy Centre,Belfast Metro Ops,54.5804153,-5.98036789,330637,372115,active
700000000461,Ravensdene Park,Belfast Metro Ops,54.58041936,-5.91232372,335036,372244,active
700000000463,Ravenhill Park,Belfast Metro Ops,54.57917661,-5.91268116,335017,372105,active
700000000465,Aquinas & St Josep's  Schools,Belfast Metro Ops,54.57694478,-5.91299634,335004,371856,active
700000000466,Kennedy Centre,Belfast Metro Ops,54.58179571,-5.97963445,330680,372270,active
700000000467,Cherryvale Park,Belfast Metro Ops,54.57476049,-5.9134637,334981,371612,active
700000000469,Rosetta Park,Belfast Metro Ops,54.57236102,-5.91395748,334957,371344,active
700000000470,Beech Hall,Belfast Metro Ops,54.57856635,-5.97940758,330705,371911,active
700000000471,Rosetta Park,Belfast Metro Ops,54.5726866,-5.91408003,334948,371380,active
700000000473,St Judes Crescent,Belfast Metro Ops,54.57519326,-5.91354985,334974,371660,active
700000000474,Fruithill Park,Belfast Metro Ops,54.57569251,-5.98217905,330535,371586,active
700000000475,St Judes Parade,Belfast Metro Ops,54.57678745,-5.91325185,334988,371838,active
700000000476,Casement Park,Belfast Metro Ops,54.57371417,-5.98747319,330199,371356,active
700000000477,Cecil Street,Craigavon,54.4199585,-6.4464819,300893,353488,active
700000000478,Slievegallion Drive,Belfast Metro Ops,54.57307736,-5.99186574,329917,371277,active
700000000479,Recycling Centre,Belfast Metro Ops,54.57979613,-5.91891399,334612,372162,active
700000000481,Cooke Centenary Church,Belfast Metro Ops,54.57989966,-5.91918713,334594,372173,active
700000000482,Shaw's Road,Belfast Metro Ops,54.57312596,-5.99750813,329552,371272,active
700000000483,Ridgeway Park,Craigavon,54.4172961,-6.448917,300742,353188,active
700000000484,St Genevieve's,Belfast Metro Ops,54.5721244,-6.00051101,329361,371155,active
700000000485,Park Road,Belfast Metro Ops,54.5800289,-5.91260665,335019,372200,active
700000000487,Ardenlee Avenue,Belfast Metro Ops,54.58405766,-5.91176636,335060,372650,active
700000000488,Lenadoon Avenue (Andersonstown Road),Belfast Metro Ops,54.56921417,-6.00764305,328909,370818,active
700000000489,Ardenlee Green,Belfast Metro Ops,54.58559745,-5.91144006,335076,372822,active
700000000490,Suffolk Road,Belfast Metro Ops,54.56706634,-6.01198463,328635,370571,active
700000000491,Ballynafoy Close,Belfast Metro Ops,54.58733473,-5.91110362,335092,373016,active
700000000492,Upper Dunmurry Lane,Belfast Metro Ops,54.56296063,-6.02022428,328115,370099,active
700000000493,Rochester Street,Belfast Metro Ops,54.5891792,-5.91073072,335110,373222,active
700000000495,My Ladys Road,Belfast Metro Ops,54.59102421,-5.9103887,335126,373428,active
700000000496,Twin Spires,Belfast Metro Ops,54.59929306,-5.9472915,332714,374278,active
700000000497,Ballarat Street,Belfast Metro Ops,54.59204502,-5.91070776,335102,373541,active
700000000499,Short Strand (Ravenhill Road),Belfast Metro Ops,54.59556903,-5.91185806,335016,373931,active
700000000501,Mount Conference Centre,Belfast Metro Ops,54.59456267,-5.90717467,335322,373828,active
700000000502,Clonard,Belfast Metro Ops,54.59675787,-5.95410393,332282,373983,active
700000000503,Woodstock Link,Belfast Metro Ops,54.59344512,-5.90645833,335372,373705,active
700000000504,Falls Park,Belfast Metro Ops,54.58450699,-5.97789142,330784,372575,active
700000000505,Isthmus Street,Belfast Metro Ops,54.59197857,-5.90374851,335552,373547,active
700000000506,City Cemetery,Belfast Metro Ops,54.5870439,-5.97163942,331180,372869,active
700000000507,Willowfield,Belfast Metro Ops,54.59050889,-5.90241606,335643,373386,active
700000000509,Redcar Street,Belfast Metro Ops,54.58769009,-5.90048784,335777,373076,active
700000000511,Loopland,Belfast Metro Ops,54.58530687,-5.89932642,335860,372813,active
700000000512,Beechview Park,Belfast Metro Ops,54.5906093,-5.96779537,331417,373273,active
700000000513,Massey Green,Belfast Metro Ops,54.60462253,-5.85008839,338977,375059,active
700000000515,Courtney Hall,Belfast Metro Ops,54.58355981,-5.89858099,335914,372620,active
700000000516,Beechmount,Belfast Metro Ops,54.59225445,-5.96197315,331788,373467,active
700000000517,Ardenlee,Belfast Metro Ops,54.58210351,-5.89802174,335955,372459,active
700000000519,Onslow Gardens,Belfast Metro Ops,54.57988829,-5.89722319,336014,372214,active
700000000520,Children's Hospital,Belfast Metro Ops,54.59371387,-5.95793915,332044,373637,active
700000000521,Montgomery Road,Belfast Metro Ops,54.57698626,-5.89619718,336090,371893,active
700000000522,Royal Hospitals (Falls Road),Belfast Metro Ops,54.59519032,-5.95545137,332200,373806,active
700000000523,Greenway,Belfast Metro Ops,54.57530471,-5.89560331,336134,371707,active
700000000525,Somme Drive,Belfast Metro Ops,54.57344281,-5.89497239,336181,371501,active
700000000526,Clonard,Belfast Metro Ops,54.59829011,-5.95226296,332396,374157,active
